lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,reserved_eq_assigned_roomtype,binary_response,market_Aviation,market_Complntry,market_Corprt,market_Direct,mar_Groups,market_OffTA,market_OnTA,distr_Corprt,distr_Direct,distr_GDS,distr_TATO,No_Deposit,Non_Refund
113,0,3,2,75.0,0,0,1,0,0,44,75.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
7,3,8,2,200.0,0,0,0,0,0,0,200.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,1,0
1,1,0,2,38.4,0,0,0,0,0,0,38.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
54,1,4,2,54.71,0,0,0,0,0,0,54.71,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
131,2,5,2,52.33,0,0,0,0,0,0,52.33,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
23,0,3,1,88.0,0,0,0,0,0,0,88.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
50,2,5,2,44.99,0,0,0,0,0,0,44.99,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
41,0,4,2,142.88,0,0,0,0,0,0,142.88,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
55,0,3,2,144.0,0,0,0,0,3,0,144.0,0,2,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
197,1,4,3,160.6,0,0,0,0,3,0,160.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
81,1,2,2,65.0,0,0,0,0,4,4,65.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
54,2,1,2,100.2,0,0,0,0,0,0,100.2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
475,0,2,2,62.0,0,0,0,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
16,0,1,2,149.0,0,0,0,0,0,0,149.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
41,2,1,2,190.0,0,0,0,0,0,0,190.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1,0,1,1,85.0,0,0,0,0,0,0,85.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
162,0,3,1,60.0,0,0,0,0,1,0,60.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
50,1,1,2,75.0,0,0,0,0,0,0,75.0,0,0,1,-1,0,0,0,0,1,0,0,0,1,0,0,0,1
20,1,2,2,36.1,0,0,0,0,0,0,36.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
56,0,3,2,60.0,0,0,0,0,0,0,60.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
52,1,1,2,117.9,0,0,0,0,0,0,117.9,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
221,1,2,2,80.0,0,0,1,0,0,15,80.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
4,2,2,2,62.0,0,0,0,0,1,0,62.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
166,2,5,2,151.19,0,0,0,0,1,0,151.19,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
312,0,4,2,62.0,0,0,1,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,1,0
88,2,2,2,89.1,0,0,0,0,0,0,89.1,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,1,0
26,2,5,1,62.0,0,0,0,0,0,0,62.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
17,1,1,3,200.0,0,0,0,0,0,0,200.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
203,1,4,2,83.8,0,0,0,0,0,0,83.8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
176,1,1,2,125.0,0,0,1,0,0,0,125.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
3,1,2,3,266.67,0,0,0,0,1,0,266.67,0,5,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
171,2,5,2,63.4,1,0,0,0,0,0,63.4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
201,2,5,2,100.93,0,0,0,0,0,0,100.93,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
308,0,2,2,52.0,0,0,0,0,0,0,52.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
247,1,2,2,110.0,0,0,0,0,0,0,110.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
128,0,2,2,126.0,0,0,0,0,0,0,126.0,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
39,2,3,2,136.08,0,0,0,0,3,0,136.08,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
249,1,5,1,99.9,0,0,0,0,0,0,99.9,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
104,0,2,2,114.0,0,0,0,0,1,0,114.0,0,1,1,-1,0,0,0,0,0,1,0,0,0,0,1,1,0
302,0,3,2,105.0,0,0,1,0,0,0,105.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
0,0,1,2,170.0,0,0,0,0,0,0,170.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
236,1,2,2,109.8,0,0,0,0,0,0,109.8,0,3,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
18,2,3,1,27.0,0,0,0,0,0,0,27.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
0,0,1,2,166.5,0,1,0,1,0,0,166.5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
22,0,2,2,153.0,0,0,0,0,0,0,153.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
2,0,1,2,44.0,0,0,0,0,0,0,44.0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
73,0,2,2,44.8,0,0,1,0,0,0,44.8,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
68,0,2,2,75.0,0,0,1,0,0,0,75.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
36,0,3,2,88.63,0,0,0,0,3,0,88.63,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
62,0,3,1,135.0,0,0,0,0,0,0,135.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
92,1,3,1,81.95,0,0,0,0,1,0,81.95,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
38,2,5,2,85.0,0,0,0,0,0,0,85.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
9,1,5,2,103.67,0,0,0,0,0,0,103.67,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
23,2,5,2,116.0,0,0,0,0,0,0,116.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
8,1,0,1,103.0,0,0,0,0,0,0,103.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
186,2,2,2,80.75,0,0,0,0,0,0,80.75,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
39,1,2,2,60.1,0,0,0,0,0,0,60.1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
104,1,5,2,140.0,0,1,0,0,0,0,140.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
129,1,2,2,130.0,0,0,0,0,0,0,130.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
276,2,5,2,58.61,0,0,0,0,2,0,58.61,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
601,0,2,2,62.0,0,0,0,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
151,0,2,2,93.6,0,0,0,0,0,0,93.6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
213,2,2,2,102.85,0,0,0,0,0,0,102.85,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
192,2,3,2,102.0,0,0,0,0,0,0,102.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
87,2,0,2,79.2,0,0,0,0,0,0,79.2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
17,0,3,2,207.0,0,0,0,0,0,0,207.0,0,2,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
274,0,2,2,62.0,0,0,0,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
313,0,3,2,91.8,0,0,0,0,0,0,91.8,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,1,3,83.2,0,0,0,0,0,0,83.2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
37,0,4,2,94.71,0,0,0,0,0,0,94.71,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
102,0,4,3,157.25,0,0,0,0,0,0,157.25,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
99,1,2,2,137.1,0,0,0,0,1,0,137.1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
17,2,2,2,55.0,0,0,0,0,0,0,55.0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
92,0,3,2,85.0,0,0,0,0,0,0,85.0,0,0,1,-1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,2,0.0,0,1,0,2,0,0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
50,0,2,2,78.3,0,0,0,0,0,0,78.3,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
259,1,3,2,99.0,0,0,0,0,3,0,99.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
15,1,1,2,84.0,0,0,0,0,0,0,84.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
48,0,2,3,175.0,0,0,0,0,3,0,175.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
2,0,1,1,65.0,0,0,0,0,0,0,65.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
40,0,4,2,96.9,0,0,0,0,0,0,96.9,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
22,0,2,1,37.6,0,0,0,0,1,0,37.6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
133,0,3,2,124.8,0,0,0,0,0,0,124.8,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
23,0,1,1,120.12,0,0,0,0,0,0,120.12,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
39,2,1,3,113.0,0,0,0,0,0,0,113.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
2,0,1,2,107.0,0,0,0,0,0,0,107.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
16,1,0,2,48.0,0,0,0,0,0,0,48.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
42,2,2,2,88.0,0,0,0,0,0,0,88.0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
152,0,4,2,48.0,0,0,0,0,0,0,48.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
55,0,2,2,62.0,0,0,0,0,0,0,62.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
162,2,5,2,86.82,0,0,0,0,0,0,86.82,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
55,1,2,2,97.2,0,0,0,0,0,0,97.2,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
545,0,2,2,62.0,0,0,0,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
135,2,5,2,110.0,0,0,0,0,0,0,110.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
86,0,3,2,79.5,0,0,0,0,0,0,79.5,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
212,2,1,2,88.2,0,0,0,0,1,50,88.2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
71,2,5,2,135.0,0,0,0,0,0,0,135.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,1,0
159,1,3,2,252.0,0,0,0,0,0,0,252.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
11,1,2,1,125.0,0,0,0,0,1,0,125.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
2,0,1,1,30.0,0,0,0,2,0,0,30.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
280,2,0,2,152.38,0,0,0,0,0,0,152.38,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,1,1,109.0,0,0,0,0,0,0,109.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,1,165.0,0,0,0,0,1,0,165.0,0,3,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
398,0,2,2,62.0,0,0,0,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
57,2,4,2,269.0,0,0,0,0,0,0,269.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
73,0,1,2,68.5,0,0,0,0,0,0,68.5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
118,1,1,1,110.0,0,0,0,0,1,0,110.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
40,2,0,2,75.6,0,0,0,0,0,0,75.6,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
85,1,3,2,85.0,0,0,0,0,0,0,85.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
29,0,4,2,73.21,0,0,0,0,0,0,73.21,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
38,2,1,2,70.0,0,0,0,0,0,0,70.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
120,2,4,2,129.6,0,0,0,0,0,0,129.6,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,0,1,0.0,0,1,0,0,1,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
173,0,2,2,117.0,0,0,0,0,0,0,117.0,0,2,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
133,2,4,2,143.48,0,0,0,0,0,0,143.48,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,2,1,75.0,0,0,0,0,0,0,75.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
342,2,4,2,44.3,0,0,0,0,1,0,44.3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
218,2,0,2,117.0,0,0,0,0,0,0,117.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
80,1,1,2,131.4,0,0,0,0,0,0,131.4,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
64,1,1,2,154.1,0,0,0,0,1,0,154.1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
96,1,2,1,123.83,0,0,0,0,2,0,123.83,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
179,2,1,2,108.9,0,0,0,0,0,0,108.9,0,2,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
113,0,3,2,75.0,0,0,1,0,0,44,75.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
364,1,4,2,66.0,0,0,0,0,3,0,66.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
13,0,2,2,120.0,0,0,0,0,0,0,120.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
5,1,0,1,91.2,0,0,0,0,0,0,91.2,0,0,1,-1,0,0,0,1,0,0,0,0,1,0,0,1,0
64,0,2,2,149.4,0,0,0,0,0,0,149.4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
184,2,3,2,70.72,0,0,0,0,2,0,70.72,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
288,0,2,2,62.0,0,0,0,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
318,1,1,2,62.0,0,0,1,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
15,0,3,2,114.33,0,0,0,0,1,0,114.33,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
133,2,2,2,99.66,0,0,0,0,0,0,99.66,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
342,2,4,1,36.0,0,0,0,0,0,0,36.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
1,2,4,2,90.33,0,0,0,0,0,0,90.33,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
134,0,3,2,140.0,0,0,0,0,0,0,140.0,0,2,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
339,2,5,2,64.0,0,0,0,0,0,0,64.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,1,0
40,2,6,2,114.0,0,0,0,0,0,0,114.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
13,2,2,1,68.88,0,0,0,0,1,0,68.88,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
67,2,0,2,137.9,1,0,0,0,1,0,137.9,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
16,1,2,2,138.33,0,0,0,0,0,0,138.33,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
4,0,2,2,199.0,0,0,0,0,0,0,199.0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
112,0,2,2,95.0,0,0,0,0,0,0,95.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
194,2,4,2,105.6,0,0,0,0,0,0,105.6,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
184,0,3,1,101.05,0,0,0,0,0,0,101.05,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
182,1,3,2,112.2,0,0,0,0,2,0,112.2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
35,2,3,1,130.0,0,0,0,0,0,0,130.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3,0,2,2,69.0,0,0,0,0,1,0,69.0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,1,2,44.0,0,0,0,0,0,0,44.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
53,2,4,2,49.9,0,0,0,0,0,0,49.9,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
423,1,1,2,122.4,0,0,0,0,0,0,122.4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
236,3,6,2,93.25,0,0,0,0,0,0,93.25,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
29,0,3,1,65.0,0,0,0,0,0,0,65.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
92,0,3,2,85.0,0,0,0,0,0,0,85.0,0,0,1,-1,0,0,0,0,1,0,0,0,1,0,0,0,1
608,0,1,1,59.0,0,0,0,0,0,0,59.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
232,2,1,2,30.0,0,0,0,0,0,0,30.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
26,1,2,2,79.2,0,0,0,0,0,0,79.2,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
116,1,3,3,181.8,0,0,0,0,0,0,181.8,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,1,2,129.0,0,0,0,0,0,0,129.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
197,1,0,2,138.6,0,0,0,0,2,0,138.6,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
12,2,1,2,79.0,0,0,0,0,1,0,79.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
262,0,4,2,133.2,0,0,0,0,0,0,133.2,0,2,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
65,1,1,3,137.7,0,0,0,0,0,0,137.7,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
313,2,1,2,90.0,0,0,0,0,0,0,90.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
85,2,6,2,37.8,0,0,0,0,0,0,37.8,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
46,1,2,3,142.2,0,0,0,0,1,0,142.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
34,2,5,2,54.71,0,0,0,0,0,0,54.71,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,2,2,109.0,0,0,0,0,0,0,109.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,1,0
219,1,2,1,76.67,0,0,0,0,0,0,76.67,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
24,3,10,2,48.0,0,0,0,0,1,0,48.0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
11,0,1,2,150.0,0,0,0,0,0,0,150.0,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
9,0,2,2,93.0,0,0,0,0,1,0,93.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
63,0,3,2,149.4,0,0,0,0,0,0,149.4,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
220,1,2,2,99.2,0,0,0,0,1,0,99.2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
26,1,3,2,151.0,0,0,0,0,0,0,151.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
57,2,1,2,78.69,0,0,0,0,1,0,78.69,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
60,2,1,2,171.0,0,0,0,0,0,0,171.0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
37,0,3,2,236.67,0,0,0,0,0,0,236.67,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
434,2,1,1,0.0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
227,2,5,2,99.0,0,0,0,0,0,0,99.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
1,0,1,1,30.0,0,0,0,1,0,0,30.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
25,2,4,2,117.0,0,0,0,0,0,0,117.0,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,1,2,123.0,0,0,0,0,0,0,123.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
162,2,4,2,128.4,0,0,0,0,0,0,128.4,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
23,0,1,2,161.0,0,0,0,0,0,0,161.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
71,0,3,1,120.0,0,0,0,0,0,0,120.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
103,2,1,2,94.5,0,0,0,0,0,0,94.5,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,1,0
168,0,2,2,86.0,0,0,0,0,0,0,86.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
111,1,3,3,137.7,0,0,0,0,0,0,137.7,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
156,0,3,2,100.0,0,0,0,0,0,0,100.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
219,0,1,2,115.0,0,0,0,0,0,0,115.0,0,1,1,-1,0,0,0,1,0,0,0,0,1,0,0,1,0
364,0,2,2,101.5,0,0,1,0,0,0,101.5,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
119,0,2,2,127.8,0,0,0,0,0,0,127.8,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
199,1,1,2,85.0,0,0,0,0,0,0,85.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,1,0
40,0,3,3,190.0,0,0,0,0,0,0,190.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1,0,2,2,104.72,0,0,0,0,0,0,104.72,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
182,0,4,2,75.0,0,0,1,0,0,50,75.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
267,0,2,2,62.0,0,0,0,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
81,0,3,2,96.3,0,0,0,0,0,0,96.3,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
98,2,2,2,43.2,0,0,0,0,0,0,43.2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
72,0,2,2,85.0,0,0,0,0,0,0,85.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
15,1,4,1,133.2,0,0,0,0,0,0,133.2,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
457,0,2,2,122.4,0,0,0,0,1,0,122.4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
81,2,5,2,206.71,0,0,0,0,0,0,206.71,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
112,0,4,2,112.5,0,0,0,0,0,0,112.5,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
84,1,3,2,89.75,0,0,0,0,1,0,89.75,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
45,2,1,2,71.1,0,0,0,0,0,0,71.1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
76,1,3,2,78.75,0,0,0,0,0,0,78.75,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
145,0,2,3,182.25,0,0,0,0,0,0,182.25,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
172,0,2,1,68.0,0,0,1,0,0,0,68.0,0,2,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
17,1,0,1,36.0,0,0,0,0,0,0,36.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
210,2,5,2,79.9,1,0,0,0,1,0,79.9,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
3,1,1,2,58.0,0,0,0,0,0,0,58.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
15,2,6,2,120.0,0,0,0,0,1,0,120.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
221,2,5,2,83.43,0,0,0,0,0,0,83.43,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,1,0
43,0,3,2,32.83,0,0,0,0,0,0,32.83,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
3,0,2,2,195.0,0,0,0,0,0,0,195.0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
85,2,5,2,78.87,0,0,0,0,0,0,78.87,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
95,2,3,2,145.0,0,0,0,0,0,0,145.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3,0,1,1,38.0,0,0,0,0,0,0,38.0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
24,1,2,2,100.0,0,0,0,0,0,0,100.0,0,0,1,-1,0,0,1,0,0,0,0,1,0,0,0,1,0
